timestamp,rmssd,coverage,low_frequency,high_frequency
2021-09-09T00:00:00,7.989,0.991,34.066,20.025
2021-09-09T00:05:00,7.889,0.999,26.482,17.478
2021-09-09T00:10:00,7.957,0.989,41.694,19.227
2021-09-09T00:15:00,8.611,0.937,54.25,24.603
2021-09-09T00:20:00,8.347,0.989,32.361,14.474
2021-09-09T00:25:00,8.945,0.995,71.648,18.739
2021-09-09T00:30:00,15.098,0.866,1912.133,481.568
2021-09-09T00:35:00,10.407,0.981,126.763,55.211
2021-09-09T00:40:00,10.422,0.995,274.981,42.003
2021-09-09T00:45:00,9.097,0.992,140.209,44.372
2021-09-09T00:50:00,8.923,0.96,76.925,27.828
2021-09-09T00:55:00,10.164,0.963,90.991,26.142
2021-09-09T01:00:00,15.076,1.0,58.923,39.729
2021-09-09T01:05:00,15.315,0.988,96.521,45.696
2021-09-09T01:10:00,12.287,0.966,330.761,53.663
2021-09-09T01:15:00,11.985,0.98,64.083,86.914
2021-09-09T01:20:00,11.897,1.002,69.156,62.239
2021-09-09T01:25:00,12.625,0.998,86.078,63.625
2021-09-09T01:30:00,13.714,0.994,160.441,80.828
2021-09-09T01:35:00,14.874,0.716,83.802,51.455
2021-09-09T02:00:00,12.271,1.001,87.521,72.273
2021-09-09T02:05:00,14.118,0.94,138.215,80.429
2021-09-09T02:10:00,12.086,0.927,115.856,62.074
2021-09-09T02:15:00,16.224,0.94,368.314,129.904
2021-09-09T02:20:00,18.558,0.933,980.112,97.575
2021-09-09T02:25:00,14.379,0.996,321.122,63.067
2021-09-09T02:35:00,24.906,0.859,288.429,134.283
2021-09-09T02:40:00,37.648,0.774,220.4,185.202
2021-09-09T02:45:00,32.614,0.785,218.693,178.233
2021-09-09T02:50:00,20.326,0.947,78.12,127.474
2021-09-09T02:55:00,17.16,0.784,98.953,82.849
2021-09-09T03:00:00,21.318,0.969,201.845,110.133
2021-09-09T03:05:00,23.398,0.992,99.275,132.439
2021-09-09T03:10:00,22.877,0.959,139.137,116.16
2021-09-09T03:15:00,17.846,0.934,205.785,68.884
2021-09-09T03:20:00,13.393,1.003,117.406,56.234
2021-09-09T03:25:00,16.988,0.997,136.379,102.75
2021-09-09T03:30:00,15.704,0.997,143.961,64.692
2021-09-09T03:35:00,19.143,0.927,286.254,99.816
2021-09-09T03:40:00,19.3,1.001,345.102,155.431
2021-09-09T03:45:00,17.241,0.788,281.297,119.12
2021-09-09T03:50:00,14.055,0.998,65.266,69.264
2021-09-09T03:55:00,18.13,0.754,201.964,129.35
2021-09-09T04:00:00,15.53,0.712,464.938,69.147
2021-09-09T04:05:00,21.64,0.918,1205.216,239.278
2021-09-09T04:10:00,19.494,0.768,827.178,114.506
2021-09-09T04:15:00,15.258,0.735,300.286,22.04
2021-09-09T04:25:00,11.073,0.834,100.346,38.391
2021-09-09T04:30:00,10.682,0.888,145.488,30.576
2021-09-09T04:35:00,14.759,0.939,244.889,60.43
2021-09-09T04:40:00,15.68,0.987,149.876,89.111
2021-09-09T04:45:00,18.167,1.003,737.79,215.531
2021-09-09T04:50:00,17.866,0.927,316.974,101.681
2021-09-09T04:55:00,17.429,1.003,328.725,121.032
2021-09-09T05:00:00,15.227,0.986,123.988,95.368
2021-09-09T05:05:00,17.078,0.998,125.73,130.086
2021-09-09T05:10:00,17.409,0.999,95.377,123.487
2021-09-09T05:15:00,16.756,0.978,154.404,127.33
2021-09-09T05:20:00,18.32,0.991,139.917,120.704
2021-09-09T05:25:00,18.282,0.898,381.962,76.643
2021-09-09T05:30:00,19.26,1.005,833.355,98.582
2021-09-09T05:35:00,17.847,0.98,545.254,123.073
2021-09-09T05:40:00,16.433,0.998,468.864,73.528
2021-09-09T05:45:00,19.321,0.996,897.743,110.955
2021-09-09T05:50:00,19.607,0.978,646.569,123.517
2021-09-09T05:55:00,21.907,0.909,549.827,116.54
2021-09-09T06:00:00,17.508,0.82,482.414,61.726
2021-09-09T06:05:00,13.501,0.742,1032.304,51.797
2021-09-09T22:45:00,10.638,0.867,117.404,26.798
2021-09-09T22:50:00,11.629,0.942,123.787,38.171
2021-09-09T22:55:00,18.349,0.947,147.492,118.371
2021-09-09T23:00:00,23.723,1.002,252.893,174.235
2021-09-09T23:05:00,25.174,0.998,101.433,143.964
2021-09-09T23:10:00,21.557,1.003,88.308,113.733
2021-09-09T23:15:00,24.574,0.997,107.245,194.656
2021-09-09T23:20:00,23.257,0.997,98.68,181.3
2021-09-09T23:25:00,27.136,1.003,126.632,218.595
2021-09-09T23:30:00,24.457,1.002,77.514,212.202
2021-09-09T23:35:00,25.218,0.998,367.269,217.167
2021-09-09T23:40:00,22.128,0.99,96.627,163.489
2021-09-09T23:45:00,15.877,0.898,435.374,76.692
2021-09-09T23:50:00,14.329,0.99,865.311,70.093
2021-09-09T23:55:00,15.421,0.982,528.113,51.465
