timestamp,rmssd,coverage,low_frequency,high_frequency
2021-07-08T00:00:00,36.753,0.96,147.994,405.033
2021-07-08T00:05:00,31.431,1.004,852.039,166.916
2021-07-08T00:10:00,26.529,0.981,1482.6,180.153
2021-07-08T00:15:00,30.397,1.003,754.152,247.434
2021-07-08T00:20:00,35.068,0.961,449.717,302.62
2021-07-08T00:25:00,49.807,0.894,958.027,526.548
2021-07-08T00:30:00,32.811,0.999,268.22,307.473
2021-07-08T00:35:00,36.939,1.005,351.228,376.691
2021-07-08T00:40:00,41.342,1.003,187.418,362.245
2021-07-08T00:45:00,39.993,0.926,643.715,411.249
2021-07-08T00:50:00,44.807,0.963,1915.69,354.463
2021-07-08T00:55:00,36.022,1.004,148.519,308.914
2021-07-08T01:00:00,44.409,0.927,1214.262,400.504
2021-07-08T01:05:00,55.222,0.978,1217.295,808.702
2021-07-08T01:10:00,43.433,0.984,539.226,376.235
2021-07-08T01:15:00,43.491,0.936,687.191,367.544
2021-07-08T01:20:00,37.751,0.983,758.059,279.222
2021-07-08T01:25:00,36.543,0.976,1193.894,376.479
2021-07-08T01:30:00,39.045,1.002,780.484,363.741
2021-07-08T01:35:00,46.185,0.904,798.772,576.512
2021-07-08T01:40:00,40.616,1.003,568.636,522.901
2021-07-08T01:45:00,45.739,0.973,385.021,490.822
2021-07-08T01:50:00,43.995,1.004,128.22,447.148
2021-07-08T01:55:00,44.53,1.004,111.968,472.98
2021-07-08T02:00:00,46.544,0.995,226.892,468.514
2021-07-08T02:05:00,34.924,1.006,385.155,337.802
2021-07-08T02:10:00,52.685,1.001,418.359,600.613
2021-07-08T02:15:00,55.241,0.965,2801.955,683.028
2021-07-08T02:20:00,33.935,1.002,436.098,324.539
2021-07-08T02:25:00,30.946,0.96,467.254,202.369
2021-07-08T02:30:00,38.831,0.927,1316.157,308.271
2021-07-08T02:35:00,27.544,0.815,329.443,158.7
2021-07-08T02:40:00,31.172,0.956,879.291,272.305
2021-07-08T02:45:00,26.902,1.0,735.284,167.24
2021-07-08T02:50:00,22.299,0.978,856.518,152.46
2021-07-08T02:55:00,21.131,1.003,1183.883,76.759
2021-07-08T03:00:00,24.416,0.981,1004.2,157.415
2021-07-08T03:05:00,29.043,0.951,851.833,229.864
2021-07-08T03:10:00,30.202,0.988,758.271,209.356
2021-07-08T03:15:00,34.099,1.004,1075.387,221.46
2021-07-08T03:20:00,32.858,1.004,876.572,420.501
2021-07-08T03:25:00,29.744,0.951,774.494,260.669
2021-07-08T03:30:00,32.445,0.976,266.204,373.748
2021-07-08T03:35:00,28.133,1.005,218.833,168.39
2021-07-08T03:40:00,28.336,1.001,112.629,189.19
2021-07-08T03:45:00,33.291,0.98,177.659,308.88
2021-07-08T03:50:00,33.493,0.97,983.047,274.978
2021-07-08T03:55:00,35.868,0.997,249.266,426.643
2021-07-08T04:00:00,33.104,1.006,108.626,331.478
2021-07-08T04:05:00,31.36,0.977,281.899,255.581
2021-07-08T04:10:00,41.886,1.005,928.62,508.03
2021-07-08T04:15:00,24.637,0.939,413.916,132.483
2021-07-08T04:20:00,23.813,1.001,563.251,157.221
2021-07-08T04:25:00,28.718,0.823,1106.508,215.241
2021-07-08T20:55:00,18.88,0.965,397.892,93.825
2021-07-08T21:00:00,20.513,0.977,551.213,155.366
2021-07-08T21:05:00,22.823,1.002,710.631,169.104
2021-07-08T21:10:00,25.81,1.005,160.701,245.106
2021-07-08T21:15:00,22.443,0.873,1034.902,100.238
2021-07-08T21:20:00,17.593,0.943,326.896,87.46
2021-07-08T21:25:00,23.236,1.004,219.0,174.395
2021-07-08T21:30:00,22.118,0.999,134.531,145.09
2021-07-08T21:35:00,24.104,1.004,110.528,187.794
2021-07-08T21:40:00,18.436,0.804,666.759,44.675
2021-07-08T21:45:00,24.297,0.79,500.454,103.798
2021-07-08T21:50:00,21.653,0.734,1236.186,89.156
2021-07-08T21:55:00,25.547,0.856,527.967,129.234
2021-07-08T22:00:00,21.797,0.866,862.478,83.485
2021-07-08T22:05:00,27.26,0.97,1348.072,186.764
2021-07-08T22:10:00,27.123,0.99,1075.116,157.058
2021-07-08T22:15:00,24.867,0.997,2272.873,99.725
2021-07-08T22:20:00,26.189,0.909,507.789,97.407
2021-07-08T22:25:00,25.492,0.964,1329.83,105.161
2021-07-08T22:30:00,29.783,0.972,1106.177,144.698
2021-07-08T22:35:00,31.023,0.967,2072.174,124.382
2021-07-08T22:40:00,27.84,0.952,732.983,130.156
2021-07-08T22:45:00,31.598,0.995,176.849,239.929
2021-07-08T22:50:00,34.782,1.006,388.9,279.973
2021-07-08T22:55:00,37.409,1.004,204.381,300.511
2021-07-08T23:00:00,34.274,1.004,273.854,275.954
2021-07-08T23:05:00,34.515,0.997,410.692,249.27
2021-07-08T23:10:00,32.735,1.002,146.896,215.894
2021-07-08T23:15:00,35.473,1.003,192.736,264.102
2021-07-08T23:20:00,30.914,0.999,234.378,269.63
2021-07-08T23:25:00,31.674,1.001,481.88,195.854
2021-07-08T23:30:00,29.136,0.997,171.905,160.89
2021-07-08T23:35:00,24.894,0.901,1088.54,144.161
2021-07-08T23:40:00,24.206,1.004,523.586,88.965
2021-07-08T23:45:00,28.218,0.992,1663.264,142.804
2021-07-08T23:50:00,21.157,0.992,442.758,66.953
2021-07-08T23:55:00,25.014,1.001,754.67,94.725
