timestamp,rmssd,coverage,low_frequency,high_frequency
2021-08-06T03:55:00,18.538,0.929,561.574,84.595
2021-08-06T04:00:00,25.909,0.996,246.947,226.297
2021-08-06T04:05:00,29.703,0.999,196.799,254.046
2021-08-06T04:10:00,31.141,1.003,122.742,282.16
2021-08-06T04:15:00,34.235,0.995,135.629,378.231
2021-08-06T04:20:00,33.628,0.996,185.114,389.023
2021-08-06T04:25:00,34.697,0.985,271.992,345.953
2021-08-06T04:30:00,38.616,0.988,172.007,439.056
2021-08-06T04:35:00,39.573,1.002,320.157,509.2
2021-08-06T04:40:00,37.053,1.004,178.654,454.71
2021-08-06T04:45:00,23.231,0.972,927.427,117.772
2021-08-06T04:50:00,20.465,0.986,1110.034,91.599
2021-08-06T04:55:00,22.272,0.963,942.761,90.982
2021-08-06T05:00:00,25.353,0.786,1243.568,202.274
2021-08-06T05:05:00,30.05,1.003,269.421,308.572
2021-08-06T05:10:00,34.598,0.786,184.56,458.66
2021-08-06T05:15:00,35.902,1.006,187.673,517.206
2021-08-06T05:20:00,38.622,1.002,269.085,515.232
2021-08-06T05:25:00,36.646,0.95,1574.517,339.785
2021-08-06T05:30:00,31.736,0.993,115.041,264.73
2021-08-06T05:35:00,36.794,1.004,196.824,372.615
2021-08-06T05:40:00,39.573,0.965,1448.243,351.291
2021-08-06T05:45:00,35.902,0.982,765.615,379.074
2021-08-06T05:50:00,41.277,0.99,793.144,445.009
2021-08-06T05:55:00,27.941,1.004,1586.976,182.764
2021-08-06T06:00:00,31.578,0.958,1393.267,146.202
2021-08-06T06:05:00,35.612,0.961,2227.082,361.56
2021-08-06T06:10:00,43.31,0.94,1597.565,400.722
2021-08-06T06:15:00,37.557,0.984,609.69,392.111
2021-08-06T06:20:00,30.088,0.969,991.256,236.477
2021-08-06T06:25:00,31.502,0.961,766.006,243.861
2021-08-06T06:30:00,45.16,0.935,1760.125,510.254
2021-08-06T06:35:00,45.996,0.943,2128.988,526.177
2021-08-06T06:40:00,36.049,0.981,674.798,297.34
2021-08-06T06:45:00,38.328,0.977,1789.616,366.381
2021-08-06T06:50:00,48.798,0.944,2233.661,877.526
2021-08-06T06:55:00,40.818,0.993,1391.947,373.555
2021-08-06T07:00:00,45.088,0.923,1291.28,512.642
2021-08-06T07:05:00,44.523,0.927,1053.378,382.811
2021-08-06T07:10:00,43.843,0.765,592.721,359.273
2021-08-06T07:15:00,39.604,0.875,996.454,346.852
2021-08-06T07:20:00,34.056,0.962,581.288,327.735
2021-08-06T07:25:00,28.281,1.004,242.771,236.723
