timestamp,rmssd,coverage,low_frequency,high_frequency
2021-07-21T04:20:00,26.435,1.003,3079.352,183.25
2021-07-21T04:25:00,26.713,1.003,1026.479,167.556
2021-07-21T04:30:00,35.552,1.003,1049.517,323.775
2021-07-21T04:35:00,40.432,0.986,434.852,535.252
2021-07-21T04:40:00,41.535,1.005,450.932,454.369
2021-07-21T04:45:00,46.434,1.001,463.311,686.033
2021-07-21T04:50:00,44.524,1.003,260.9,526.508
2021-07-21T04:55:00,43.06,0.973,463.822,492.507
2021-07-21T05:00:00,47.852,0.917,1447.114,549.999
2021-07-21T05:05:00,50.528,1.005,1093.72,760.334
2021-07-21T05:10:00,50.175,0.954,1365.694,504.521
2021-07-21T05:15:00,66.874,1.002,842.396,1074.111
2021-07-21T05:20:00,61.721,0.999,495.841,999.396
2021-07-21T05:25:00,65.527,0.983,322.455,1238.124
2021-07-21T05:30:00,62.986,0.989,471.145,1184.89
2021-07-21T05:35:00,56.113,0.994,545.756,825.402
2021-07-21T05:40:00,58.719,0.967,403.076,1182.358
2021-07-21T05:45:00,33.969,1.0,654.272,250.318
2021-07-21T05:50:00,37.776,0.976,1275.214,355.326
2021-07-21T05:55:00,30.359,0.994,921.363,151.808
2021-07-21T06:00:00,26.215,0.994,1245.145,229.991
2021-07-21T06:05:00,39.691,1.003,945.506,449.214
2021-07-21T06:10:00,34.403,0.947,1222.386,290.165
2021-07-21T06:15:00,30.363,0.939,484.388,219.198
2021-07-21T06:20:00,44.714,0.933,685.104,674.783
2021-07-21T06:25:00,37.201,1.001,394.692,481.19
2021-07-21T06:30:00,41.034,0.996,866.845,570.767
2021-07-21T06:35:00,34.619,0.974,410.692,338.59
2021-07-21T06:40:00,42.38,0.939,589.969,440.268
2021-07-21T06:45:00,33.702,0.989,331.275,233.258
2021-07-21T06:50:00,36.136,1.004,646.21,306.326
2021-07-21T06:55:00,31.156,1.004,867.651,158.004
2021-07-21T07:00:00,41.259,0.967,3928.416,287.402
2021-07-21T07:05:00,40.092,0.958,1047.92,309.336
2021-07-21T07:10:00,46.233,0.821,2014.656,363.302
2021-07-21T07:15:00,38.915,0.782,2022.768,354.916
2021-07-21T07:20:00,42.848,1.002,838.988,464.117
2021-07-21T07:30:00,18.313,0.845,485.951,72.379
2021-07-21T07:35:00,18.521,0.765,638.999,68.436
2021-07-21T07:40:00,16.46,0.91,532.201,74.914
2021-07-21T07:45:00,33.745,0.86,732.08,203.441
2021-07-21T07:50:00,31.538,0.902,681.713,200.842
2021-07-21T07:55:00,37.021,0.947,1400.958,488.152
2021-07-21T08:00:00,26.615,1.003,408.594,128.824
2021-07-21T08:05:00,19.887,0.998,367.95,83.85
2021-07-21T08:10:00,16.53,0.994,212.134,55.884
2021-07-21T08:15:00,16.573,1.003,222.021,64.61
2021-07-21T22:15:00,17.759,0.95,346.197,102.131
2021-07-21T22:20:00,16.736,0.985,404.188,110.153
2021-07-21T22:25:00,17.993,0.992,195.01,129.114
2021-07-21T22:30:00,20.596,0.853,435.341,141.76
2021-07-21T22:35:00,20.075,0.998,400.864,133.44
2021-07-21T22:40:00,18.932,0.995,380.456,107.268
2021-07-21T22:45:00,18.825,0.928,777.254,101.146
2021-07-21T22:50:00,23.112,0.95,514.693,127.193
2021-07-21T22:55:00,21.331,0.762,499.988,107.162
2021-07-21T23:00:00,20.045,0.7,410.99,90.344
2021-07-21T23:05:00,18.041,0.918,495.481,82.221
2021-07-21T23:10:00,20.715,0.739,395.536,121.181
2021-07-21T23:15:00,29.663,0.925,368.718,136.136
2021-07-21T23:20:00,20.384,0.89,868.753,77.362
2021-07-21T23:25:00,20.676,0.922,382.814,185.748
2021-07-21T23:30:00,18.771,0.978,219.506,98.104
2021-07-21T23:35:00,19.842,0.976,373.26,133.22
2021-07-21T23:40:00,22.181,0.987,483.797,150.635
2021-07-21T23:45:00,24.428,1.001,556.726,212.128
2021-07-21T23:50:00,24.464,0.994,252.738,206.986
2021-07-21T23:55:00,26.053,0.992,376.463,256.908
