timestamp,rmssd,coverage,low_frequency,high_frequency
2021-07-02T00:00:00,26.996,0.952,281.422,198.023
2021-07-02T00:05:00,21.152,0.963,807.083,92.981
2021-07-02T00:10:00,21.81,1.005,519.811,58.055
2021-07-02T00:15:00,24.796,1.002,629.093,132.106
2021-07-02T00:20:00,21.404,0.981,855.473,108.987
2021-07-02T00:25:00,29.975,0.916,1330.465,224.004
2021-07-02T00:30:00,26.457,0.888,1214.357,281.315
2021-07-02T00:35:00,21.413,1.003,178.557,155.842
2021-07-02T00:40:00,25.373,1.004,168.078,227.272
2021-07-02T00:45:00,24.267,1.003,279.466,195.824
2021-07-02T00:50:00,24.659,1.004,77.519,229.508
2021-07-02T00:55:00,23.351,1.003,146.744,179.635
2021-07-02T01:00:00,22.508,1.002,149.642,183.221
2021-07-02T01:05:00,22.688,1.002,132.391,139.988
2021-07-02T01:10:00,21.888,1.002,224.558,158.53
2021-07-02T01:15:00,26.856,0.902,383.201,235.938
2021-07-02T01:20:00,20.286,0.944,411.747,139.926
2021-07-02T01:25:00,23.045,0.979,419.043,159.802
2021-07-02T01:30:00,20.527,1.003,1249.294,105.167
2021-07-02T01:35:00,22.728,0.949,1295.945,153.107
2021-07-02T01:40:00,40.409,0.957,1133.149,437.629
2021-07-02T01:45:00,45.742,0.959,2585.621,612.472
2021-07-02T01:50:00,43.875,1.003,879.846,511.311
2021-07-02T01:55:00,34.639,1.003,1412.197,372.476
2021-07-02T02:00:00,34.887,1.003,790.734,218.882
2021-07-02T02:05:00,41.067,0.972,1397.605,420.107
2021-07-02T02:10:00,51.402,0.924,1388.748,554.428
2021-07-02T02:15:00,28.766,1.005,189.064,237.417
2021-07-02T02:20:00,24.222,1.003,124.369,159.388
2021-07-02T02:25:00,25.247,0.958,135.947,150.884
2021-07-02T02:30:00,28.191,0.903,706.539,295.776
2021-07-02T02:35:00,29.925,0.944,129.228,193.982
2021-07-02T02:55:00,19.688,0.994,858.185,101.026
2021-07-02T03:00:00,22.025,0.796,745.548,79.317
2021-07-02T03:05:00,20.312,0.905,388.678,61.711
2021-07-02T03:10:00,20.576,0.739,337.394,53.041
2021-07-02T03:15:00,17.903,0.937,466.731,103.227
2021-07-02T03:20:00,22.868,0.734,867.545,78.016
2021-07-02T03:30:00,20.825,0.987,648.37,118.478
2021-07-02T03:35:00,35.246,1.003,307.011,306.962
2021-07-02T03:40:00,42.132,0.952,1058.43,390.09
2021-07-02T03:45:00,43.724,0.993,640.951,473.137
2021-07-02T03:50:00,25.975,0.941,912.841,150.906
2021-07-02T03:55:00,19.999,0.983,186.049,119.396
2021-07-02T04:00:00,19.865,0.992,196.187,117.743
2021-07-02T04:05:00,17.482,1.004,347.712,65.179
2021-07-02T04:10:00,23.553,0.996,648.934,123.942
2021-07-02T04:15:00,30.31,0.988,1994.76,141.434
2021-07-02T04:20:00,28.193,0.988,410.544,163.634
2021-07-02T04:25:00,28.24,1.003,213.231,114.871
2021-07-02T04:30:00,25.662,0.803,893.092,177.66
2021-07-02T04:35:00,35.04,0.983,701.753,426.03
2021-07-02T04:40:00,39.342,1.003,133.216,536.094
2021-07-02T04:45:00,35.605,1.003,291.063,449.42
2021-07-02T04:50:00,35.909,1.001,273.275,429.194
2021-07-02T04:55:00,40.883,0.87,274.775,578.102
2021-07-02T05:00:00,34.778,0.744,2002.984,347.76
2021-07-02T05:05:00,44.355,0.945,691.055,525.212
2021-07-02T05:10:00,46.583,0.891,779.032,544.169
2021-07-02T05:15:00,39.912,0.857,1822.558,314.812
2021-07-02T05:20:00,39.48,0.994,586.875,420.437
2021-07-02T05:25:00,33.134,0.874,1318.297,216.666
2021-07-02T05:30:00,36.138,0.89,1496.63,586.289
2021-07-02T05:35:00,38.042,0.947,1021.536,377.393
2021-07-02T05:40:00,48.399,0.981,1475.946,669.904
2021-07-02T05:45:00,39.673,0.893,678.974,512.241
2021-07-02T05:50:00,28.157,0.952,1103.819,172.27
2021-07-02T05:55:00,30.711,0.797,1776.094,240.573
2021-07-02T06:00:00,27.684,1.002,838.179,139.349
2021-07-02T06:05:00,32.945,1.004,1219.022,314.923
2021-07-02T06:10:00,30.581,0.833,525.526,123.984
2021-07-02T06:15:00,25.328,0.864,693.188,173.806
2021-07-02T06:20:00,34.642,0.988,472.837,329.336
2021-07-02T06:25:00,39.006,0.96,505.304,411.848
2021-07-02T06:30:00,36.904,1.003,439.066,394.615
2021-07-02T06:35:00,39.423,0.991,228.389,520.133
2021-07-02T06:40:00,43.348,1.004,131.42,656.924
2021-07-02T06:45:00,41.896,1.003,212.004,689.956
2021-07-02T23:10:00,13.269,0.8,234.801,126.962
2021-07-02T23:15:00,17.595,0.826,388.609,69.385
2021-07-02T23:20:00,17.98,0.983,325.738,120.898
2021-07-02T23:25:00,17.606,0.988,221.343,66.54
2021-07-02T23:30:00,16.519,1.003,132.256,67.078
2021-07-02T23:35:00,16.725,1.003,145.856,80.375
2021-07-02T23:40:00,25.342,0.942,1443.042,177.321
2021-07-02T23:45:00,22.635,1.001,613.345,139.235
2021-07-02T23:50:00,18.433,1.003,155.726,87.3
2021-07-02T23:55:00,24.411,0.99,243.703,122.267
