timestamp,rmssd,coverage,low_frequency,high_frequency
2021-06-16T00:45:00,16.597,0.86,509.196,72.912
2021-06-16T00:50:00,23.992,1.004,193.9,175.504
2021-06-16T00:55:00,29.75,1.004,235.234,321.081
2021-06-16T01:00:00,30.113,0.988,372.359,342.729
2021-06-16T01:05:00,28.647,1.002,374.753,257.067
2021-06-16T01:10:00,28.686,0.998,276.767,279.61
2021-06-16T01:15:00,39.844,0.99,374.909,682.638
2021-06-16T01:20:00,34.023,1.003,199.625,336.14
2021-06-16T01:25:00,38.102,1.003,157.486,476.531
2021-06-16T01:30:00,37.841,0.998,136.011,463.978
2021-06-16T01:35:00,38.27,1.002,269.05,411.303
2021-06-16T01:40:00,41.923,1.004,194.131,508.933
2021-06-16T01:45:00,46.879,0.948,847.159,625.586
2021-06-16T01:50:00,33.26,0.96,836.437,182.493
2021-06-16T01:55:00,29.13,1.001,834.756,181.049
2021-06-16T02:00:00,29.371,0.973,1144.015,248.629
2021-06-16T02:05:00,32.043,1.004,253.421,321.66
2021-06-16T02:10:00,33.356,0.934,325.834,305.809
2021-06-16T02:15:00,37.953,0.942,323.932,489.737
2021-06-16T02:20:00,32.852,0.976,497.758,243.208
2021-06-16T02:25:00,36.786,0.97,535.709,435.311
2021-06-16T02:30:00,34.98,1.002,187.853,369.125
2021-06-16T02:35:00,37.423,1.003,139.808,432.331
2021-06-16T02:40:00,35.422,0.97,924.199,422.169
2021-06-16T02:45:00,35.672,0.962,343.221,357.88
2021-06-16T02:50:00,31.936,1.006,1503.166,267.239
2021-06-16T02:55:00,40.637,0.968,154.315,524.369
2021-06-16T03:00:00,34.646,0.983,273.03,294.928
2021-06-16T03:05:00,25.0,0.994,1016.417,125.789
2021-06-16T03:10:00,29.111,0.967,1332.65,193.69
2021-06-16T03:15:00,31.106,0.927,1357.994,279.73
2021-06-16T03:20:00,30.509,0.921,749.104,177.639
2021-06-16T03:25:00,38.364,0.954,1226.368,365.42
2021-06-16T03:30:00,27.05,0.765,1275.365,129.539
2021-06-16T03:35:00,29.789,0.953,160.608,248.736
2021-06-16T03:40:00,43.11,0.784,249.7,467.286
2021-06-16T03:45:00,38.531,1.004,124.714,521.371
2021-06-16T03:50:00,36.78,1.003,95.135,412.377
2021-06-16T03:55:00,39.42,1.004,183.172,386.288
2021-06-16T04:00:00,39.119,1.003,445.743,478.584
2021-06-16T04:05:00,43.672,1.002,166.845,596.044
2021-06-16T04:10:00,37.695,1.004,251.072,411.333
2021-06-16T04:15:00,38.848,0.941,1429.703,339.519
2021-06-16T04:20:00,35.584,0.892,625.004,276.137
2021-06-16T04:25:00,40.399,0.956,1168.991,405.742
2021-06-16T04:30:00,29.586,1.002,1289.368,175.877
2021-06-16T04:35:00,25.693,1.004,1290.385,134.083
2021-06-16T04:40:00,30.684,0.895,2154.874,166.779
2021-06-16T05:00:00,29.133,0.818,3059.32,297.719
2021-06-16T05:10:00,25.341,0.883,1227.83,127.558
2021-06-16T05:15:00,27.246,0.896,810.048,124.13
2021-06-16T05:20:00,33.676,0.974,193.741,335.348
2021-06-16T05:25:00,34.317,1.007,337.661,296.257
2021-06-16T05:30:00,34.3,1.002,315.625,289.159
2021-06-16T05:35:00,30.405,0.842,161.652,176.242
2021-06-16T05:40:00,47.408,1.004,475.079,630.161
2021-06-16T05:45:00,56.4,0.996,524.854,1077.431
2021-06-16T05:50:00,56.003,1.004,261.496,1045.543
2021-06-16T05:55:00,52.31,1.004,545.4,794.718
2021-06-16T06:00:00,54.146,1.004,399.62,883.305
2021-06-16T06:05:00,45.223,0.927,2201.852,370.722
2021-06-16T06:10:00,36.219,0.926,1071.143,225.894
2021-06-16T06:15:00,30.976,1.006,1105.913,153.659
2021-06-16T23:45:00,16.619,0.991,700.188,155.933
2021-06-16T23:50:00,21.228,0.989,587.137,143.256
2021-06-16T23:55:00,24.091,0.942,505.495,197.72
