timestamp,rmssd,coverage,low_frequency,high_frequency
2021-08-12T04:05:00,16.477,0.975,305.816,59.499
2021-08-12T04:10:00,23.719,0.982,235.779,194.716
2021-08-12T04:15:00,23.046,0.986,121.783,199.478
2021-08-12T04:20:00,17.466,1.004,825.723,88.205
2021-08-12T04:25:00,18.713,1.002,97.087,125.908
2021-08-12T04:30:00,19.084,1.003,184.564,141.803
2021-08-12T04:35:00,18.246,1.003,166.88,113.604
2021-08-12T04:40:00,19.844,1.001,121.011,145.742
2021-08-12T04:45:00,20.426,0.992,217.228,151.027
2021-08-12T04:50:00,19.448,0.944,148.764,151.006
2021-08-12T04:55:00,20.665,0.988,701.65,77.724
2021-08-12T05:00:00,25.062,0.757,877.352,105.923
2021-08-12T05:05:00,20.457,0.982,778.026,83.693
2021-08-12T05:10:00,25.272,0.756,502.06,154.123
2021-08-12T05:15:00,23.002,0.964,495.972,139.269
2021-08-12T05:20:00,23.571,0.965,396.012,157.156
2021-08-12T05:25:00,21.329,1.003,193.477,150.375
2021-08-12T05:30:00,26.637,0.981,143.41,266.536
2021-08-12T05:35:00,27.438,1.005,292.501,225.895
2021-08-12T05:40:00,27.539,1.002,140.501,227.131
2021-08-12T05:45:00,33.318,1.004,118.192,308.702
2021-08-12T05:50:00,33.529,0.967,651.262,327.02
2021-08-12T05:55:00,34.344,0.955,296.849,372.657
2021-08-12T06:00:00,28.844,0.962,1087.763,194.911
2021-08-12T06:05:00,21.321,0.981,677.368,74.758
2021-08-12T06:10:00,25.898,0.979,1141.305,162.413
2021-08-12T06:15:00,29.842,0.935,818.188,200.766
2021-08-12T06:20:00,28.999,0.947,789.905,176.197
2021-08-12T06:25:00,37.304,1.004,2224.811,424.576
2021-08-12T06:30:00,36.584,0.928,1613.323,338.177
2021-08-12T06:35:00,28.479,0.871,482.655,142.919
2021-08-12T06:40:00,25.031,0.737,388.913,75.21
2021-08-12T06:45:00,22.262,0.989,309.222,165.836
2021-08-12T06:50:00,37.476,0.937,1362.596,308.302
2021-08-12T06:55:00,18.932,0.998,216.801,115.351
2021-08-12T07:00:00,31.023,0.996,236.467,175.607
2021-08-12T07:05:00,32.025,1.005,243.83,251.665
2021-08-12T07:10:00,32.19,0.92,844.77,243.141
2021-08-12T07:15:00,32.16,0.971,307.733,336.251
2021-08-12T07:20:00,36.469,0.985,636.062,428.243
2021-08-12T07:25:00,37.719,0.983,685.686,327.514
2021-08-12T07:30:00,33.011,0.971,704.504,276.3
2021-08-12T07:35:00,28.859,0.986,1618.747,182.022
2021-08-12T07:40:00,27.365,0.95,734.521,205.783
2021-08-12T07:45:00,28.358,0.91,1712.214,216.98
2021-08-12T07:50:00,30.33,1.004,316.229,279.015
2021-08-12T07:55:00,34.267,1.004,765.828,426.952
2021-08-12T08:00:00,38.579,0.884,523.168,389.99
2021-08-12T08:05:00,35.378,1.002,523.156,334.811
2021-08-12T08:10:00,27.555,0.998,345.336,197.86
2021-08-12T08:15:00,35.864,0.99,306.336,355.667
2021-08-12T08:20:00,34.04,0.945,158.658,260.336
2021-08-12T08:25:00,31.495,0.987,1344.759,256.721
2021-08-12T08:30:00,33.557,1.003,297.89,272.458
2021-08-12T08:35:00,36.838,1.003,129.0,404.265
2021-08-12T08:40:00,34.388,1.005,173.374,380.122
2021-08-12T08:45:00,30.499,0.939,615.193,210.581
2021-08-12T08:50:00,26.764,1.003,821.641,153.187
