timestamp,rmssd,coverage,low_frequency,high_frequency
2021-09-19T00:00:00,30.952,0.998,101.055,222.188
2021-09-19T00:05:00,29.231,1.006,246.503,145.822
2021-09-19T00:10:00,34.801,1.003,151.735,237.092
2021-09-19T00:15:00,42.476,0.919,385.867,277.684
2021-09-19T00:20:00,29.729,1.002,580.241,277.22
2021-09-19T00:25:00,31.628,1.005,1794.602,238.605
2021-09-19T00:30:00,31.466,0.967,566.595,208.81
2021-09-19T00:35:00,27.268,0.982,1072.334,166.227
2021-09-19T00:40:00,23.858,1.004,673.219,139.182
2021-09-19T00:50:00,21.213,0.878,432.102,84.253
2021-09-19T00:55:00,23.999,0.942,370.022,112.761
2021-09-19T01:00:00,43.652,0.938,349.267,285.766
2021-09-19T01:05:00,23.289,1.002,136.42,143.043
2021-09-19T01:10:00,23.14,1.002,150.693,121.563
2021-09-19T01:15:00,23.517,1.003,170.731,149.517
2021-09-19T01:20:00,25.509,1.005,269.119,162.608
2021-09-19T01:25:00,23.809,0.953,248.305,109.072
2021-09-19T01:30:00,25.63,0.996,151.434,153.09
2021-09-19T01:35:00,27.673,1.003,238.785,195.113
2021-09-19T01:40:00,25.221,0.965,227.456,123.334
2021-09-19T01:45:00,25.777,0.949,591.616,110.701
2021-09-19T01:50:00,29.733,0.937,1722.463,147.062
2021-09-19T01:55:00,40.641,0.992,1298.306,298.783
2021-09-19T02:00:00,19.918,1.004,550.462,58.348
2021-09-19T02:05:00,32.441,0.968,1055.349,265.743
2021-09-19T02:10:00,32.54,1.005,148.165,289.849
2021-09-19T02:15:00,28.343,1.003,71.794,207.546
2021-09-19T02:20:00,32.762,0.99,151.431,299.779
2021-09-19T02:25:00,23.663,0.952,312.182,103.95
2021-09-19T02:30:00,17.411,0.789,265.245,73.351
2021-09-19T02:35:00,18.989,1.001,259.372,66.941
2021-09-19T02:40:00,21.453,0.755,798.68,66.592
2021-09-19T02:45:00,20.44,0.79,213.518,85.853
2021-09-19T02:50:00,20.867,0.966,1122.408,72.903
2021-09-19T02:55:00,23.359,0.782,272.387,89.164
2021-09-19T03:00:00,22.048,1.005,519.797,99.432
2021-09-19T03:05:00,26.954,0.998,743.138,161.783
2021-09-19T03:10:00,26.052,1.0,1720.586,146.844
2021-09-19T03:15:00,22.877,0.953,1225.085,102.696
2021-09-19T03:20:00,22.463,0.994,1201.366,84.295
2021-09-19T03:25:00,23.714,0.976,1148.047,80.968
2021-09-19T03:30:00,25.752,0.976,619.98,156.559
2021-09-19T03:35:00,24.08,0.982,201.603,145.797
2021-09-19T03:40:00,19.45,1.001,190.834,76.412
2021-09-19T03:45:00,27.182,0.743,905.804,117.435
2021-09-19T03:50:00,22.754,1.003,270.219,105.771
2021-09-19T03:55:00,26.166,0.754,145.191,59.026
2021-09-19T04:00:00,28.054,0.771,437.331,130.652
2021-09-19T04:05:00,27.192,0.958,300.034,96.697
2021-09-19T04:10:00,26.624,0.756,1038.044,190.064
2021-09-19T04:15:00,25.434,1.005,374.601,160.526
2021-09-19T04:20:00,25.447,1.001,281.871,182.34
2021-09-19T04:25:00,24.253,1.002,619.569,144.423
2021-09-19T04:30:00,26.065,0.965,812.559,117.151
2021-09-19T04:35:00,27.121,0.997,671.706,122.558
2021-09-19T04:40:00,25.148,0.986,701.737,98.319
2021-09-19T04:45:00,26.683,0.975,1055.287,106.734
2021-09-19T04:50:00,25.4,1.003,1674.871,87.203
2021-09-19T04:55:00,23.949,0.716,481.688,46.023
