timestamp,rmssd,coverage,low_frequency,high_frequency
2021-07-20T00:00:00,18.535,0.927,856.98,106.775
2021-07-20T00:05:00,19.977,0.999,542.945,122.514
2021-07-20T00:10:00,15.966,0.978,203.146,80.601
2021-07-20T00:15:00,15.376,0.996,72.37,94.762
2021-07-20T00:20:00,16.803,0.977,122.373,101.87
2021-07-20T00:25:00,25.107,0.964,293.834,275.587
2021-07-20T00:30:00,17.117,1.001,99.954,101.598
2021-07-20T00:35:00,20.139,0.999,170.654,158.44
2021-07-20T00:40:00,18.486,0.997,177.597,131.096
2021-07-20T00:45:00,19.334,0.997,162.491,122.911
2021-07-20T00:50:00,18.296,0.995,114.026,110.35
2021-07-20T00:55:00,18.909,0.972,276.537,112.767
2021-07-20T01:00:00,25.923,0.842,433.252,183.517
2021-07-20T01:10:00,14.638,0.898,326.092,65.143
2021-07-20T01:15:00,18.921,0.97,538.092,116.213
2021-07-20T01:20:00,18.252,0.985,377.229,85.515
2021-07-20T01:25:00,19.981,0.945,750.554,78.935
2021-07-20T01:30:00,31.274,1.002,1409.358,219.467
2021-07-20T01:35:00,29.384,0.979,467.103,242.502
2021-07-20T01:40:00,27.203,0.983,1118.624,205.218
2021-07-20T01:45:00,19.044,0.938,1145.008,176.754
2021-07-20T01:50:00,23.652,0.971,613.376,96.676
2021-07-20T01:55:00,19.393,0.993,265.539,133.366
2021-07-20T02:00:00,22.499,0.919,321.916,129.123
2021-07-20T02:05:00,34.743,0.927,631.32,324.581
2021-07-20T02:10:00,45.559,0.958,1492.097,707.095
2021-07-20T02:15:00,47.789,0.989,369.912,671.395
2021-07-20T02:20:00,36.699,0.957,652.558,277.567
2021-07-20T02:25:00,36.193,0.889,798.686,292.018
2021-07-20T02:30:00,32.518,0.924,915.483,290.076
2021-07-20T02:35:00,29.937,1.004,288.256,239.727
2021-07-20T02:40:00,27.16,1.005,122.598,182.61
2021-07-20T02:45:00,45.085,1.003,1105.39,707.466
2021-07-20T02:50:00,58.484,1.002,532.417,1206.525
2021-07-20T02:55:00,51.522,1.003,185.169,574.799
2021-07-20T03:00:00,49.222,1.005,370.844,837.36
2021-07-20T03:05:00,39.493,0.995,509.828,542.162
2021-07-20T03:10:00,31.176,0.988,953.847,200.985
2021-07-20T03:15:00,41.89,0.749,394.612,293.284
2021-07-20T03:20:00,25.06,1.004,867.002,129.748
2021-07-20T03:25:00,32.175,0.999,365.439,289.3
2021-07-20T03:30:00,35.492,0.972,289.691,301.553
2021-07-20T03:35:00,27.841,0.936,186.532,211.883
2021-07-20T03:40:00,32.707,0.996,422.394,389.396
2021-07-20T03:45:00,27.445,1.001,209.544,178.405
2021-07-20T03:50:00,23.573,1.005,336.674,166.043
2021-07-20T03:55:00,22.444,1.003,170.355,154.636
2021-07-20T04:00:00,23.794,1.001,104.665,142.409
2021-07-20T04:05:00,25.906,1.002,166.0,208.683
2021-07-20T04:10:00,25.32,0.987,380.524,196.87
2021-07-20T04:15:00,34.007,0.971,1871.259,384.631
2021-07-20T04:20:00,33.688,0.972,1387.069,333.047
2021-07-20T04:25:00,31.088,0.957,977.826,164.58
2021-07-20T04:30:00,33.002,0.953,1129.963,368.558
2021-07-20T04:45:00,19.121,0.856,517.809,97.338
