timestamp,rmssd,coverage,low_frequency,high_frequency
2021-09-24T00:00:00,10.952,1.001,38.253,46.418
2021-09-24T00:05:00,11.248,0.992,33.142,50.923
2021-09-24T00:10:00,12.693,0.994,70.583,71.475
2021-09-24T00:15:00,14.051,0.965,92.801,68.657
2021-09-24T00:20:00,16.778,1.005,122.809,114.923
2021-09-24T00:25:00,19.608,0.997,124.392,147.695
2021-09-24T00:30:00,21.351,1.0,202.849,220.072
2021-09-24T00:35:00,24.216,0.913,730.541,142.408
2021-09-24T00:40:00,21.637,0.996,1634.215,133.006
2021-09-24T00:45:00,21.487,0.933,1179.846,130.56
2021-09-24T00:50:00,23.182,1.002,643.79,153.569
2021-09-24T00:55:00,22.971,0.902,596.816,229.566
2021-09-24T01:00:00,21.724,0.99,367.062,165.434
2021-09-24T01:05:00,20.333,0.999,363.097,170.987
2021-09-24T01:10:00,22.124,1.003,783.396,139.056
2021-09-24T01:15:00,23.023,1.002,281.918,193.713
2021-09-24T01:20:00,26.3,0.999,155.501,226.479
2021-09-24T01:25:00,25.933,1.001,142.118,252.723
2021-09-24T01:30:00,26.699,1.005,480.506,221.315
2021-09-24T01:35:00,27.929,0.922,676.483,210.294
2021-09-24T01:40:00,23.514,0.979,585.621,151.554
2021-09-24T01:45:00,25.856,0.98,432.102,130.601
2021-09-24T01:50:00,25.716,1.003,1317.613,123.608
2021-09-24T01:55:00,32.067,0.997,943.053,159.988
2021-09-24T02:00:00,32.696,0.921,436.143,170.688
2021-09-24T02:10:00,28.029,0.968,2345.704,157.377
2021-09-24T02:15:00,25.806,1.0,549.544,161.972
2021-09-24T02:20:00,23.545,0.732,233.59,59.572
2021-09-24T02:25:00,24.423,0.974,545.191,135.576
2021-09-24T02:35:00,28.249,0.887,1821.86,143.371
2021-09-24T02:40:00,30.512,0.746,1182.08,173.893
2021-09-24T02:45:00,26.101,0.882,677.05,151.223
2021-09-24T02:50:00,28.601,0.906,578.241,213.622
2021-09-24T02:55:00,26.937,0.984,393.254,222.38
2021-09-24T03:00:00,31.643,0.976,744.18,306.689
2021-09-24T03:05:00,27.915,0.989,350.441,259.808
2021-09-24T03:10:00,29.44,0.943,869.003,253.852
2021-09-24T03:15:00,28.858,0.994,1860.104,187.245
2021-09-24T03:20:00,27.788,0.989,679.245,165.517
2021-09-24T03:25:00,27.88,0.961,869.104,152.472
2021-09-24T03:30:00,32.357,1.003,2068.072,259.704
2021-09-24T03:35:00,28.859,0.953,678.463,169.935
2021-09-24T03:40:00,25.946,0.966,498.859,197.153
2021-09-24T03:45:00,24.884,0.785,395.97,161.2
2021-09-24T03:50:00,21.111,0.997,335.121,153.347
2021-09-24T03:55:00,21.109,0.79,150.321,134.734
2021-09-24T04:00:00,24.843,0.79,166.453,212.603
2021-09-24T04:05:00,25.213,1.003,252.063,216.757
2021-09-24T04:10:00,25.978,0.78,786.342,158.756
2021-09-24T21:55:00,19.435,0.977,134.237,64.295
2021-09-24T22:00:00,19.205,0.833,291.646,55.425
2021-09-24T22:05:00,21.929,1.0,263.558,150.043
2021-09-24T22:10:00,18.779,0.996,194.107,101.309
2021-09-24T22:15:00,20.969,1.003,124.923,137.241
2021-09-24T22:20:00,23.399,0.998,202.935,153.859
2021-09-24T22:25:00,20.886,1.002,121.471,137.229
2021-09-24T22:30:00,24.861,0.997,277.308,223.276
2021-09-24T22:35:00,21.332,0.949,2677.057,235.968
2021-09-24T22:40:00,16.701,0.997,446.002,87.662
2021-09-24T22:45:00,13.977,1.001,846.243,60.333
2021-09-24T22:50:00,16.177,0.873,302.031,44.067
2021-09-24T22:55:00,16.93,0.926,275.277,95.506
2021-09-24T23:00:00,19.794,1.001,170.317,117.03
2021-09-24T23:05:00,20.295,0.988,279.594,128.511
2021-09-24T23:10:00,20.051,1.002,468.308,121.262
2021-09-24T23:15:00,21.176,1.002,370.797,112.888
2021-09-24T23:20:00,20.937,1.004,261.643,97.839
2021-09-24T23:25:00,22.945,1.003,174.425,142.908
2021-09-24T23:30:00,20.729,0.993,124.729,114.73
2021-09-24T23:35:00,23.806,1.002,481.679,152.579
2021-09-24T23:40:00,24.594,0.944,1198.978,123.399
2021-09-24T23:45:00,25.482,0.992,1750.459,172.364
2021-09-24T23:50:00,22.77,0.949,1010.623,126.536
2021-09-24T23:55:00,24.661,0.963,1204.487,168.894
