timestamp,rmssd,coverage,low_frequency,high_frequency
2021-06-17T00:00:00,25.498,1.0,113.575,234.533
2021-06-17T00:05:00,27.995,1.006,112.401,228.929
2021-06-17T00:10:00,31.372,0.997,243.409,299.965
2021-06-17T00:15:00,33.007,1.002,236.366,294.722
2021-06-17T00:20:00,28.366,1.001,163.386,239.149
2021-06-17T00:25:00,27.139,1.005,80.177,235.371
2021-06-17T00:30:00,27.118,1.003,220.274,214.98
2021-06-17T00:35:00,26.543,1.002,103.111,260.652
2021-06-17T00:40:00,27.356,1.003,99.441,272.914
2021-06-17T00:45:00,28.232,1.002,172.155,287.108
2021-06-17T00:50:00,26.267,0.955,959.898,258.533
2021-06-17T00:55:00,18.313,1.005,595.616,127.056
2021-06-17T01:00:00,20.049,1.002,268.846,82.355
2021-06-17T01:05:00,22.0,0.987,420.423,115.072
2021-06-17T01:10:00,21.803,1.003,833.93,110.687
2021-06-17T01:15:00,18.597,1.004,1084.336,120.013
2021-06-17T01:20:00,24.405,0.966,873.469,148.359
2021-06-17T01:25:00,31.987,0.916,350.026,190.215
2021-06-17T01:30:00,33.952,1.001,246.785,479.021
2021-06-17T01:35:00,30.487,1.004,170.264,364.971
2021-06-17T01:40:00,34.608,1.003,115.526,492.512
2021-06-17T01:45:00,35.756,0.98,181.549,644.345
2021-06-17T01:50:00,34.208,0.934,903.589,377.497
2021-06-17T01:55:00,32.794,0.993,243.145,313.328
2021-06-17T02:00:00,30.246,1.002,142.696,355.834
2021-06-17T02:05:00,26.874,1.003,165.99,257.157
2021-06-17T02:10:00,30.285,0.99,188.126,329.99
2021-06-17T02:15:00,22.935,0.966,210.741,153.482
2021-06-17T02:20:00,22.03,0.992,183.235,147.86
2021-06-17T02:25:00,23.82,1.001,136.367,183.733
2021-06-17T02:30:00,25.851,1.0,225.539,218.896
2021-06-17T02:35:00,29.967,0.955,274.194,309.038
2021-06-17T02:40:00,27.844,0.987,143.943,233.232
2021-06-17T02:45:00,28.83,0.878,1024.167,221.184
2021-06-17T02:50:00,26.179,0.96,675.255,124.353
2021-06-17T02:55:00,22.255,0.992,1410.353,123.936
2021-06-17T03:00:00,27.318,0.963,1361.982,150.759
2021-06-17T03:05:00,29.731,0.989,1395.553,227.178
2021-06-17T03:10:00,33.699,0.964,1533.726,260.537
2021-06-17T03:15:00,35.452,1.003,1181.818,269.962
2021-06-17T03:20:00,39.764,0.959,2152.809,325.089
2021-06-17T03:25:00,45.65,0.99,767.431,551.068
2021-06-17T03:35:00,18.462,0.934,225.52,115.658
2021-06-17T03:40:00,28.334,1.005,244.553,286.513
2021-06-17T03:45:00,38.431,0.974,376.07,416.752
2021-06-17T03:50:00,22.62,0.934,455.702,142.233
2021-06-17T03:55:00,52.205,0.969,995.319,657.897
2021-06-17T04:00:00,36.146,0.991,78.904,323.466
2021-06-17T04:05:00,46.678,0.956,2015.807,864.107
2021-06-17T04:10:00,46.686,0.941,327.474,450.245
2021-06-17T04:15:00,30.513,0.94,543.088,294.01
2021-06-17T04:20:00,28.163,1.003,227.274,284.834
2021-06-17T04:25:00,27.159,0.995,98.077,207.995
2021-06-17T04:30:00,27.872,1.004,206.677,259.473
2021-06-17T04:35:00,28.382,0.995,224.468,211.332
2021-06-17T04:45:00,23.848,0.845,327.374,182.332
2021-06-17T04:50:00,19.447,0.985,265.997,106.397
2021-06-17T04:55:00,23.514,0.999,924.684,117.227
2021-06-17T05:00:00,28.457,0.801,298.264,273.571
2021-06-17T05:05:00,28.116,0.966,287.25,257.92
2021-06-17T05:10:00,26.327,1.005,510.646,216.428
2021-06-17T05:15:00,25.543,0.975,558.551,157.87
2021-06-17T05:20:00,23.931,0.989,792.838,114.261
2021-06-17T05:25:00,35.837,0.892,749.492,340.552
2021-06-17T05:30:00,36.757,0.998,449.936,508.404
2021-06-17T05:35:00,36.632,0.815,1687.937,359.246
2021-06-17T05:40:00,27.031,1.004,75.319,221.496
2021-06-17T05:45:00,29.385,0.984,177.712,251.306
2021-06-17T05:50:00,31.237,0.992,224.903,218.438
2021-06-17T05:55:00,25.643,1.006,204.665,180.318
2021-06-17T06:00:00,25.096,1.001,198.931,179.271
2021-06-17T06:05:00,28.142,1.003,129.116,227.777
2021-06-17T06:10:00,26.963,1.003,318.989,196.523
2021-06-17T06:15:00,28.721,0.943,1684.843,214.501
2021-06-17T06:20:00,29.969,0.997,947.827,182.067
2021-06-17T06:25:00,28.703,0.937,911.041,220.312
2021-06-17T06:30:00,32.035,0.95,1047.144,269.241
2021-06-17T06:35:00,30.722,0.993,561.342,157.47
2021-06-17T23:50:00,13.81,1.0,103.894,76.139
2021-06-17T23:55:00,13.411,1.001,57.114,80.669
